tidal,greatlakes,shefcode,details,sensors,floodlevels,datums,supersededdatums,harmonicConstituents,benchmarks,tidePredOffsets,ofsMapOffsets,state,timezone,timezonecorr,observedst,stormsurge,nearby,forecast,outlook,HTFhistorical,nonNavigational,id,name,lat,lng,affiliations,portscode,products,disclaimers,notices,self,expand,tideType
True,False,SKTA2,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452400/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452400/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452400/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452400/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452400/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452400/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452400/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452400/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452400/ofsmapoffsets.json""
      }",AK,AKST,-9,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452400/nearby.json""
      }",False,False,True,False,9452400,"Skagway, Taiya Inlet",59.450800,-135.32800,NWLON,"","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452400/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452400/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452400/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452400.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices",Mixed
True,False,ELFA2,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452634/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452634/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452634/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452634/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452634/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452634/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452634/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452634/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452634/ofsmapoffsets.json""
      }",AK,AKST,-9,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452634/nearby.json""
      }",False,False,False,False,9452634,"Elfin Cove",58.19472,-136.34694,NWLON,"","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452634/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452634/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452634/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9452634.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices",Mixed
True,False,YATA2,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9453220/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9453220/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9453220/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9453220/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9453220/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9453220/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9453220/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9453220/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9453220/ofsmapoffsets.json""
      }",AK,AKST,-9,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9453220/nearby.json""
      }",False,False,True,False,9453220,"Yakutat, Yakutat Bay",59.548333,-139.733056,NWLON,"","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9453220/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9453220/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9453220/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9453220.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices",Mixed
True,False,CRVA2,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454050/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454050/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454050/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454050/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454050/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454050/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454050/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454050/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454050/ofsmapoffsets.json""
      }",AK,AKST,-9,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454050/nearby.json""
      }",False,False,True,False,9454050,Cordova,60.557500,-145.755408,NWLON,"","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454050/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454050/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454050/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454050.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices",Mixed
True,False,VDZA2,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454240/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454240/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454240/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454240/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454240/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454240/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454240/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454240/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454240/ofsmapoffsets.json""
      }",AK,AKST,-9,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454240/nearby.json""
      }",False,False,True,False,9454240,Valdez,61.125000,-146.3620,NWLON,"","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454240/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454240/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454240/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9454240.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices",Mixed
True,False,SWLA2,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455090/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455090/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455090/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455090/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455090/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455090/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455090/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455090/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455090/ofsmapoffsets.json""
      }",AK,AKST,-9,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455090/nearby.json""
      }",False,False,True,False,9455090,Seward,60.119300,-149.428108,NWLON,"","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455090/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455090/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455090/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455090.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices",Mixed
True,False,OVIA2,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455500/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455500/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455500/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455500/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455500/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455500/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455500/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455500/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455500/ofsmapoffsets.json""
      }",AK,AKST,-9,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455500/nearby.json""
      }",True,False,True,False,9455500,Seldovia,59.440498,-151.719894,NWLON,"","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455500/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455500/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455500/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455500.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices",Mixed
True,False,NKTA2,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455760/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455760/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455760/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455760/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455760/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455760/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455760/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455760/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455760/ofsmapoffsets.json""
      }",AK,AKST,-9,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455760/nearby.json""
      }",True,False,True,False,9455760,Nikiski,60.683333,-151.398056,NWLON,ak,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455760/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455760/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455760/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455760.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices",Mixed
True,False,ANTA2,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455920/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455920/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455920/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455920/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455920/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455920/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455920/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455920/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455920/ofsmapoffsets.json""
      }",AK,AKST,-9,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455920/nearby.json""
      }",True,False,True,False,9455920,Anchorage,61.237500,-149.890389,NWLON,ak,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455920/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455920/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455920/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9455920.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices",Mixed
True,False,KDAA2,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457292/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457292/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457292/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457292/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457292/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457292/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457292/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457292/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457292/ofsmapoffsets.json""
      }",AK,AKST,-9,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457292/nearby.json""
      }",False,False,True,False,9457292,"Kodiak Island",57.730278,-152.513889,NWLON,"","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457292/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457292/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457292/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457292.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices",Mixed
True,False,ALIA2,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457804/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457804/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457804/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457804/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457804/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457804/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457804/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457804/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457804/ofsmapoffsets.json""
      }",AK,AKST,-9,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457804/nearby.json""
      }",True,False,False,False,9457804,Alitak,56.89739,-154.248,NWLON,"","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457804/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457804/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457804/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9457804.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices",Mixed
True,False,SNDA2,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459450/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459450/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459450/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459450/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459450/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459450/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459450/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459450/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459450/ofsmapoffsets.json""
      }",AK,AKST,-9,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459450/nearby.json""
      }",False,False,True,False,9459450,"Sand Point",55.33172,-160.5043,NWLON,"","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459450/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459450/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459450/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459450.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices",Mixed
True,False,KGCA2,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459881/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459881/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459881/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459881/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459881/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459881/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459881/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459881/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459881/ofsmapoffsets.json""
      }",AK,AKST,-9,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459881/nearby.json""
      }",False,False,False,False,9459881,"King Cove",55.059889,-162.326111,NWLON,"","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459881/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459881/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459881/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9459881.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices",Mixed
True,False,ADKA2,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9461380/details.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9461380/sensors.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9461380/floodlevels.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9461380/datums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9461380/supersededdatums.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9461380/harcon.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9461380/benchmarks.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9461380/tidepredoffsets.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9461380/ofsmapoffsets.json""
      }",AK,HAST,-10,True,False,"{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9461380/nearby.json""
      }",False,False,True,False,9461380,"Adak Island",51.860639,-176.637583,NWLON,"","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9461380/products.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9461380/disclaimers.json""
      }","{
        ""self"": ""https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9461380/notices.json""
      }",https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/9461380.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,ofsmapoffsets,products,disclaimers,notices",Diurnal
